,budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,movie_id,cast,profitable,Action,Adventure,Fantasy,Science Fiction,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Horror,Mystery,War,History,Music,Documentary,TV Movie,Foreign
11,8.301029997835453,"Adventure, Action, Thriller, Crime",http://www.mgm.com/view/movie/234/Quantum-of-Solace/,10764,"killing, undercover, secret agent, british secret service",en,Quantum of Solace,"Quantum of Solace continues the adventures of James Bond after Casino Royale. Betrayed by Vesper, the woman he loved, 007 fights the urge to make his latest mission personal. Pursuing his determination to uncover the truth, Bond and M interrogate Mr. White, who reveals that the organization that blackmailed Vesper is far more complex and dangerous than anyone had imagined.",2.0371427631665933,Eon Productions,"United Kingdom, United States of America",2008-10-30,8.767964850864152,2.0293837776852097,"English, Español, Italiano, Français, Deutsch",Released,"For love, for hate, for justice, for revenge.",Quantum of Solace,6.1,3.472171146692363,10764,"Daniel Craig, Olga Kurylenko, Mathieu Amalric, Judi Dench, Giancarlo Giannini, Gemma Arterton, Jeffrey Wright, David Harbour, Jesper Christensen, Anatole Taubman, Rory Kinnear, Tim Pigott-Smith, Joaquín Cosio, Glenn Foster, Paul Ritter, Stana Katic, Lucrezia Lante della Rovere, Neil Jackson, Oona Chaplin, Rachel McDowall, Gustavo Nanez, Mark Wakeling, Sarah Hadland, David Decio, Aaron King, Alexandra Prusa, Brandon Jovanovich, Alexandre Krawetz, Fernando Guillén Cuervo, Jesús Ochoa, Simon Kassianides, Brendan O'Hea",1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,8.301029997835453,"Adventure, Fantasy, Action",http://disney.go.com/disneypictures/pirates/,58,"witch, fortune teller, bondage, exotic island, monster, captain, card game, east india trading company, compass, ship, daughter, pirate, swashbuckler, aftercreditsstinger",en,Pirates of the Caribbean: Dead Man's Chest,"Captain Jack Sparrow works his way out of a blood debt with the ghostly Davey Jones, he also attempts to avoid eternal damnation.",2.166866199439035,"Walt Disney Pictures, Jerry Bruckheimer Films, Second Mate Productions","Jamaica, United States of America, Bahamas, Dominica",2006-06-20,9.027618588446753,2.1818435879447726,"English, Türkçe, ελληνικά, 普通话",Released,Jack is back!,Pirates of the Caribbean: Dead Man's Chest,7.0,3.719911064198339,58,"Johnny Depp, Orlando Bloom, Keira Knightley, Stellan Skarsgård, Bill Nighy, Jack Davenport, Kevin McNally, Jonathan Pryce, Lee Arenberg, Mackenzie Crook, Tom Hollander, Naomie Harris, David Bailie, Martin Klebba, David Schofield, Alex Norton, Geoffrey Rush, Dermot Keaney, Andy Beckwith, Clive Ashborn, Reggie Lee, Christopher Adamson, Jonathan Linsley, John Boswall, Max Baker, Steve Speirs, Lauren Maher, Vanessa Branch, Luke de Woolfson, Jonathan Kite, Ho-Kwan Tse, Peter Donald Badalamenti II, Christopher S. Capp",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,8.406540182137071,"Action, Adventure, Western",http://disney.go.com/the-lone-ranger/,57201,"texas, horse, survivor, texas ranger, partner, outlaw, escape, lawyer, train, lone ranger, comanche, the lone ranger, tonto",en,The Lone Ranger,"The Texas Rangers chase down a gang of outlaws led by Butch Cavendish, but the gang ambushes the Rangers, seemingly killing them all. One survivor is found, however, by an American Indian named Tonto, who nurses him back to health. The Ranger, donning a mask and riding a white stallion named Silver, teams up with Tonto to bring the unscrupulous gang and others of that ilk to justice.",1.6993776675774594,"Walt Disney Pictures, Jerry Bruckheimer Films, Infinitum Nihil, Silver Bullet Productions (II), Blind Wink Productions, Classic Media",United States of America,2013-07-03,7.950802390080482,2.1760912590556813,English,Released,Never Take Off the Mask,The Lone Ranger,5.9,3.3639878297484915,57201,"Johnny Depp, Armie Hammer, William Fichtner, Helena Bonham Carter, James Badge Dale, Tom Wilkinson, Ruth Wilson, Barry Pepper, James Frain, Mason Cook, Matt O'Leary, Leon Rippy, Harry Treadaway, Damon Herriman, W. Earl Brown, Gil Birmingham, Saginaw Grant, Stephen Brodie, Matthew Page, Nick W. Nicholson, Bryant Prince, JD Cullum, Joaquín Cosio, Timothy V. Murphy, Damon Carney, Kevin Wiggins, Chad Brummett, Robert Baker, Lew Temple, Stephen Root, Randy Oglesby, Brad Greenquist, Rance Howard, Leonard Earl Howze, Travis Hammer, Steve Corona, Jack Axelrod, Christopher Hagen, Freda Foh Shen, Margaret Bowman, Luz P. Mendez, Laina Loucks, Devon J. Adams, Desirae Anslover, Charlotte Cormier, Megan Pribyl, Briana Van Schuyver, Julie Stracener, Chad Randall, Jason E. Hill, Beth Bailey, Joanne Camp, Bob Rumnock, Tait Fletcher, Alex Knight, Argos MacCallum, Pokey Lafarge, Joey Glynn, Adam Hoskins, Ryan Koenig",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14,8.352182520041561,"Action, Adventure, Fantasy, Science Fiction",http://www.manofsteel.com/,49521,"saving the world, dc comics, superhero, based on comic book, superhuman, alien invasion, reboot, super powers, dc extended universe",en,Man of Steel,"A young boy learns that he has extraordinary powers and is not of this earth. As a young man, he journeys to discover where he came from and what he was sent here to do. But the hero in him must emerge if he is to save the world from annihilation and become the symbol of hope for all mankind.",2.0017251003698853,"Legendary Pictures, Warner Bros., DC Entertainment, Syncopy, Cruel and Unusual Films","United Kingdom, United States of America",2013-06-12,8.821412324689557,2.1583624920952498,English,Released,You will believe that a man can fly.,Man of Steel,6.5,3.803457115648414,49521,"Henry Cavill, Amy Adams, Michael Shannon, Kevin Costner, Diane Lane, Russell Crowe, Laurence Fishburne, Antje Traue, Christopher Meloni, Jadin Gould, Tahmoh Penikett, Ayelet Zurer, Richard Schiff, Dylan Sprayberry, Michael Kelly, Carla Gugino, Richard Cetrone, Mackenzie Gray, Julian Richings, Mary Black, Samantha Jo, Rebecca Buller, Christina Wren, David Lewis, Doug Abrahams, Brad Kelly, Alessandro Juliani, Jack Foley, Robert Gerdisch, Harry Lennix, Jacqueline Scislowski, Sean Campbell, Raj Lal",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,8.342422682796272,"Science Fiction, Action, Adventure",http://marvel.com/avengers_movie/,24428,"new york, shield, marvel comic, superhero, based on comic book, alien invasion, superhero team, aftercreditsstinger, duringcreditsstinger, marvel cinematic universe",en,The Avengers,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!",2.162709643882517,"Paramount Pictures, Marvel Studios",United States of America,2012-04-25,9.181717255879265,2.1583624920952498,English,Released,Some assembly required.,The Avengers,7.4,4.071034675054151,24428,"Robert Downey Jr., Chris Evans, Mark Ruffalo, Chris Hemsworth, Scarlett Johansson, Jeremy Renner, Tom Hiddleston, Clark Gregg, Cobie Smulders, Stellan Skarsgård, Samuel L. Jackson, Gwyneth Paltrow, Paul Bettany, Jenny Agutter, Walter Perez, Powers Boothe, Stan Lee, Arthur Darbinyan, Donald Li, Ashley Johnson, Harry Dean Stanton, Alicia Sixtos, Dieter Riesle, Jamie McShane, Jeff Wolfe, Jerzy Skolimowski, Maximiliano Hernández, Alexis Denisof, James Eckhouse, Enver Gjokaj, Damion Poitier, Tina Benko, Kirill Nikiforov, M'laah Kaur Singh, Rashmi Rustagi, Warren Kole, Jesse Garcia, Kenneth Tigar, Josh Cowdery, Katsumi Komatsu, Yumiko Komatsu, Momoko Komatsu, Robert Clohessy, Fernanda Toker, Andrea Vecchio, Robin Swoboda, Brent McGee, Michael Zhang, William-Christopher Stephens, Kelley Robins, Romy Rosemont, Pat Kiernan, Thomas Roberts, Jillian Morgese, Catherine Anderson, Ricardo Andres, Logan Bennett, Mayank Bhatter, Sharita Bone, Jason Botsford, Mary Kate Campbell, Gene N. Chavez, Layla Cushman, Robert Dean, Rick Dremann, Jeffrey Feingold, Lou Ferrigno, Rod Fielder, Eric Frank, Israel Hall, Carmen Dee Harris, Alexander Christopher Jones, Mike Karban, Demoine Kinney, Andrew Knode, Annette Lawless, Kimberly J. Mahoney, Todd Manes, Jorge Mardel, Tiffany Sander McKenzie, Michael McMillan, Sean Meehan, Joti Nagra, Holly Neelie, Caleb Daniel Noal, Joseph O'Brien, Jeremy Orr, Nate Paige, Martin Palmer, Maria Perossa, Caleb Pieplow, Alexander Daniel Pimentel, Frank Powers, Jaime Powers, Brent Reichert, Kelly Ruble, Gina Sarno, Robert B. Schneider IV, Jeff Seich, Christina Shaffer, Alonda Shevette, Douglas Slygh, Colin Strause, Robert P. Thitoff, George Thomas, Shane Thompson, Jerry Lee Tucker, Tai Urban, Chris Vaina, Sandra Weston, Seth Zielicke, Alex DeCourville, Debbie Scaletta, Andrea-Nichole Olivas, Tina Grimm",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,8.57978359775969,"Adventure, Action, Fantasy",http://disney.go.com/pirates/index-on-stranger-tides.html#/video/,1865,"sea, captain, mutiny, sword, prime minister, sailing, silver, ship, duke, mermaid, pirate, soldier, battle, swashbuckler, aftercreditsstinger, 3d",en,Pirates of the Caribbean: On Stranger Tides,"Captain Jack Sparrow crosses paths with a woman from his past, and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge, the ship of the formidable pirate Blackbeard, Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past.",2.1348584852670736,"Walt Disney Pictures, Jerry Bruckheimer Films, Moving Picture Company (MPC)",United States of America,2011-05-14,9.019412840568535,2.1367205671564067,"English, Español",Released,Live Forever Or Die Trying.,Pirates of the Caribbean: On Stranger Tides,6.4,3.694517453811156,1865,"Johnny Depp, Penélope Cruz, Ian McShane, Kevin McNally, Geoffrey Rush, Sam Claflin, Astrid Bergès-Frisbey, Stephen Graham, Greg Ellis, Damian O'Hare, Óscar Jaenada, Richard Griffiths, Keith Richards, Gemma Ward, Judi Dench, Ian Mercer, Robbie Kay, Christopher Fairbank, Yuki Matsuzaki, Steve Evets, Bronson Webb, Derek Mears, Deobia Oparei, Sebastian Armesto, Anton Lesser, Roger Allam, Paul Bazely, Richard Thomson, Danny Le Boyer, Alan J. Utley-Moore, Luke Roberts, Emilia Jones, Sanya Hughes, LeJon, Siegfried Peters",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,8.352182520041561,"Action, Comedy, Science Fiction",http://www.sonypictures.com/movies/meninblack3/,41154,"time travel, time machine, alien, fictional government agency, seeing the future, changing history",en,Men in Black 3,"Agents J (Will Smith) and K (Tommy Lee Jones) are back...in time. J has seen some inexplicable things in his 15 years with the Men in Black, but nothing, not even aliens, perplexes him as much as his wry, reticent partner. But when K's life and the fate of the planet are put at stake, Agent J will have to travel back in time to put things right. J discovers that there are secrets to the universe that K never told him - secrets that will reveal themselves as he teams up with the young Agent K (Josh Brolin) to save his partner, the agency, and the future of humankind.",1.7245640389853933,"Amblin Entertainment, Media Magik Entertainment, Imagenation Abu Dhabi FZ, Hemisphere Media Capital, Parkes/MacDonald Productions",United States of America,2012-05-23,8.795203225666135,2.0293837776852097,English,Released,They are back... in time.,Men in Black 3,6.2,3.6191977157929474,41154,"Will Smith, Tommy Lee Jones, Josh Brolin, Michael Stuhlbarg, Emma Thompson, Jemaine Clement, Nicole Scherzinger, Alice Eve, Bill Hader, Michael Chernus, David Rasche, Keone Young, Cayen Martin, Mike Colter, Mela Hudson, Will Arnett, Kelvin Davis, Dan Bittner",1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,8.397940010409215,"Action, Adventure, Fantasy",http://www.thehobbit.com/,122917,"corruption, elves, dwarves, orcs, middle-earth (tolkien), hobbit, dragon, battle, unlikely friendship, epic battle, sword and sorcery",en,The Hobbit: The Battle of the Five Armies,"Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.",2.086237865795734,"WingNut Films, New Line Cinema, Warner Bros. Pictures, 3Foot7, Metro-Goldwyn-Mayer (MGM)","New Zealand, United States of America",2014-12-10,8.980466881987976,2.161368002234975,English,Released,Witness the defining chapter of the Middle-Earth saga,The Hobbit: The Battle of the Five Armies,7.1,3.6776981814745104,122917,"Martin Freeman, Ian McKellen, Richard Armitage, Ken Stott, Graham McTavish, William Kircher, James Nesbitt, Stephen Hunter, Dean O'Gorman, Aidan Turner, John Callen, Peter Hambleton, Jed Brophy, Mark Hadlow, Adam Brown, Orlando Bloom, Evangeline Lilly, Lee Pace, Cate Blanchett, Hugo Weaving, Christopher Lee, Ian Holm, Mikael Persbrandt, Sylvester McCoy, Luke Evans, Stephen Fry, John Bell, Ryan Gage, Peggy Nesbitt, Mary Nesbitt, Manu Bennett, John Tui, Billy Connolly, Benedict Cumberbatch, Kelly Kilgour, Sarah Peirse, Nick Blake, Simon London, Conan Stevens, Allan Smith, Miranda Harcourt, Thomasin McKenzie",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,8.33243846193558,"Action, Adventure, Fantasy",http://www.theamazingspiderman.com,1930,"loss of father, vigilante, serum, marvel comic, scientific experiment, spider bite, masked vigilante, reboot, super powers, genetic engineering, social outcast, duringcreditsstinger",en,The Amazing Spider-Man,"Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance – leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero.",1.9584027295954745,"Columbia Pictures, Laura Ziskin Productions, Marvel Entertainment",United States of America,2012-06-27,8.87634248485519,2.1367205671564067,English,Released,The untold story begins.,The Amazing Spider-Man,6.5,3.818687663441514,1930,"Andrew Garfield, Emma Stone, Rhys Ifans, Denis Leary, Campbell Scott, Irrfan Khan, Martin Sheen, Sally Field, Max Charles, Chris Zylka, Embeth Davidtz, Leif Gantvoort, Hannah Marks, Kelsey Asbille, C. Thomas Howell, Stan Lee, Michael Massee, Michael Papajohn, Kari Coleman, Charlie DePew, Skyler Gisondo, Jacob Rodier, Jake Keiffer, Kevin McCorkle, Barbara Eve Harris, Danielle Burgio, Michael Barra, Andy Pessoa, Andy Gladbach, Ring Hendricks-Tellefsen, Tom Waite, Keith Campbell, Steve DeCastro, James Chen, Alexander Bedria, John Burke, Jill Flint, Mark Daugherty, Milton González, Vincent Laresca, Damien Lemon, Ty Upshaw, Tia Texada, Jay Caputo, Terry Bozeman, Jennifer Lyons, Amber Stevens, Zoey Deutch, Jody Cosgrove-Kao, Max Bogner, Ethan Cohn, Miles Elliot, Miranda LaDawn Hill, Amanda MacDonald, Maury Morgan, Amy Novondo, Kristin Quick",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,8.301029997835453,"Action, Adventure",http://www.robinhoodthemovie.com/,20662,"robin hood, archer, knight, sherwood forest, bow and arrow, middle ages, medieval, king of england",en,Robin Hood,"When soldier Robin happens upon the dying Robert of Loxley, he promises to return the man's sword to his family in Nottingham. There, he assumes Robert's identity; romances his widow, Marion; and draws the ire of the town's sheriff and King John's henchman, Godfrey.",1.5873550905490255,"Imagine Entertainment, Universal Pictures, Scott Free Productions, Relativity Media","United Kingdom, United States of America",2010-05-12,8.49229867577165,2.1492191126553797,"English, ภาษาไทย",Released,"Rise and rise again, until lambs become lions.",Robin Hood,6.2,3.1458177144918276,20662,"Russell Crowe, Cate Blanchett, Max von Sydow, William Hurt, Mark Strong, Oscar Isaac, Danny Huston, Eileen Atkins, Mark Addy, Matthew Macfadyen, Kevin Durand, Scott Grimes, Alan Doyle, Douglas Hodge, Léa Seydoux, Jonathan Zaccaï, Robert Pugh, Gerard McSorley, Velibor Topic, Ciaran Flynn, Simon McBurney, Mark Lewis Jones, Bronson Webb, Denis Ménochet, Ruby Bentall, Jessica Raine, John Nicholas, Roy Holder, Denise Gough, Luke Evans, Arthur Darvill, Giannina Facio, Ralph Ineson, Jake Curran",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,8.397940010409215,"Adventure, Fantasy",http://www.thehobbit.com/,57158,"elves, dwarves, orcs, hobbit, dragon, wizard, sword and sorcery",en,The Hobbit: The Desolation of Smaug,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",1.979414350961619,"WingNut Films, New Line Cinema, Warner Bros. Pictures, Metro-Goldwyn-Mayer (MGM)","New Zealand, United States of America",2013-12-11,8.98154680549838,2.2095150145426308,English,Released,Beyond darkness... beyond desolation... lies the greatest danger of all.,The Hobbit: The Desolation of Smaug,7.6,3.655618583541222,57158,"Martin Freeman, Ian McKellen, Richard Armitage, Ken Stott, Graham McTavish, William Kircher, James Nesbitt, Stephen Hunter, Dean O'Gorman, Aidan Turner, Benedict Cumberbatch, Lee Pace, Luke Evans, Evangeline Lilly, Orlando Bloom, Mikael Persbrandt, Manu Bennett, Stephen Fry, John Bell, Sylvester McCoy, Terry Notary, Peter Hambleton, Cate Blanchett, Stephen Colbert, Jed Brophy, Sarah Peirse, Mary Nesbitt, Peggy Nesbitt, Mark Hadlow, John Callen, Adam Brown, Ben Mitchell",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,8.255272507516054,"Adventure, Fantasy",http://www.goldencompassmovie.com/index_german.html,2268,"england, compass, experiment, lordship, uncle, polar bear, orphan, animal, based on young adult novel",en,The Golden Compass,"After overhearing a shocking secret, precocious orphan Lyra Belacqua trades her carefree existence roaming the halls of Jordan College for an otherworldly adventure in the far North, unaware that it's part of her destiny.",1.643362906435803,"New Line Cinema, Ingenious Film Partners, Depth of Field, Scholastic Productions","United Kingdom, United States of America",2007-12-04,8.57081704845078,2.0569048513364727,"Íslenska, English, Pусский, Français",Released,There are worlds beyond our own - the compass will show the way.,The Golden Compass,5.8,3.1152775913959014,2268,"Dakota Blue Richards, Nicole Kidman, Daniel Craig, Sam Elliott, Eva Green, Freddie Highmore, Ian McKellen, Ben Walker, Ian McShane, Kristin Scott Thomas, Kathy Bates, Jim Carter, Tom Courtenay, Christopher Lee, Simon McBurney, Jack Shepherd, Magda Szubanski, Derek Jacobi, Clare Higgins, Charlie Rowe, Steven Loton, Michael Antoniou, Mark Mottram, Hattie Morahan, Jason Watkins, Sam Hoare, Brian Nickels, Thomas Arnold, Helen Soraya",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,8.301029997835453,"Drama, Romance, Thriller",http://www.titanicmovie.com,597,"shipwreck, iceberg, ship, panic, titanic, ocean liner, epic, rich woman - poor man, love, disaster, tragic love, class differences, imax, star crossed lovers, steerage, salvage, rich snob, 3d, 1910s",en,Titanic,"84 years later, a 101-year-old woman named Rose DeWitt Bukater tells the story to her granddaughter Lizzy Calvert, Brock Lovett, Lewis Bodine, Bobby Buell and Anatoly Mikailavich on the Keldysh about her life set in April 10th 1912, on a ship called Titanic when young Rose boards the departing ship with the upper-class passengers and her mother, Ruth DeWitt Bukater, and her fiancé, Caledon Hockley. Meanwhile, a drifter and artist named Jack Dawson and his best friend Fabrizio De Rossi win third-class tickets to the ship in a game. And she explains the whole story from departure until the death of Titanic on its first and last voyage April 15th, 1912 at 2:20 in the morning.",2.004432723791766,"Paramount Pictures, Twentieth Century Fox Film Corporation, Lightstorm Entertainment",United States of America,1997-11-18,9.266004418167963,2.290034611362518,"English, Français, Deutsch, svenska, Italiano, Pусский",Released,Nothing on Earth could come between them.,Titanic,7.5,3.878694100396108,597,"Kate Winslet, Leonardo DiCaprio, Frances Fisher, Billy Zane, Kathy Bates, Gloria Stuart, Bill Paxton, Bernard Hill, David Warner, Victor Garber, Jonathan Hyde, Suzy Amis, Lewis Abernathy, Nicholas Cascone, Danny Nucci, Jason Barry, Lew Palter, Eric Braeden, Bernard Fox, Ewan Stewart, Ioan Gruffudd, Jonny Phillips, Edward Fletcher, Scott G. Anderson, Martin East, Gregory Cooke, Alexandrea Owens, Seth Adkins, Michael Ensign, Anatoly M. Sagalevitch, Martin Hub, Mark Lindsay Chapman, Richard Graham, Paul Brightwell, Ron Donachie, Charlotte Chatton, Fannie Brett, Jenette Goldstein, Camilla Overbye Roos, Linda Kerns, Amy Gaipa, Martin Jarvis, Rosalind Ayres, Rochelle Rose, Jonathan Evans-Jones, Brian Walsh, Rocky Taylor, Craig Kelly, Liam Tuohy, Simon Crane, James Lancaster, Elsa Raven, Reece P. Thompson III, Laramie Landis, Mark Rafael Truitt, John Walcutt, Terry Forrestal, Derek Lea, Richard Ashton, Sean Nepita, Brendan Connolly, David Cronnelly, Garth Wilton, Richard Fox, Nick Meaney, Kevin Owers, Mark Capri, Marc Cass, Paul Herbert, Emmett James, Chris Byrne, Oliver Page, James Garrett, Erik Holland, Erik Holland, Jari Kinnunen, Anders Falk, Barry Dennen, Vern Urich, Rebecca Klingler, Tricia O'Neil, Kathleen S. Dunn, Romeo Francis, Mandana Marino, Van Ling, Bjørn Olsen, Dan Pettersson, Shay Duffin, Greg Ellis, Diana Morgan, Kris Andersson, Bobbie Bates, Aaron James Cash, Anne Fletcher, Edmond Alan Forsyth, Andie Hicks, Scott Hislop, Stan Mazin, Lisa Ratzin, Julene Renee, Brian Baines, Ellie Bensinger, Alexandra Boyd, Mike Butters, James Cameron, Bruno Campolo, Chris Cragnotti, Kevyn Currie, Kevin De La Noy, Thomas Fiss, Griffin Howell, Sean Howse, Tony Kenny, Bret Aaron Knower, George Kosty III, George Kosty Jr., Geoffrey C. Kosty, Gregory Charles Kosty, Sean Lawlor, John Leonhardt, Miguel A. Lomelin, Don Lynch, Johnny Martin, Ryan McClurkin, Meghan McLeod, Mike O'Neal, Julian Oros, Phil Parlapiano, Judy Prestininzi, Steven Quale, Olivia Rosewood, John Slade, Stephen Wolfe Smith, R. Gern Trowbridge, Francisco Váldez, Lucie Zolcerova",1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
26,8.397940010409215,"Adventure, Action, Science Fiction",http://marvel.com/captainamericapremiere,271110,"civil war, war, marvel comic, sequel, superhero, based on comic book, imax, aftercreditsstinger, duringcreditsstinger, marvel cinematic universe, 3d",en,Captain America: Civil War,"Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies.",2.299665025946002,"Studio Babelsberg, Marvel Studios, Walt Disney Studios Motion Pictures, Vita-Ray Dutch Productions (III), Deluxe Digital Studios",United States of America,2016-04-27,9.061943985069085,2.1702617153949575,"Română, English, Deutsch, Pусский",Released,Divided We Fall,Captain America: Civil War,7.1,3.859858520480993,271110,"Chris Evans, Robert Downey Jr., Scarlett Johansson, Sebastian Stan, Anthony Mackie, Don Cheadle, Jeremy Renner, Chadwick Boseman, Paul Bettany, Elizabeth Olsen, Paul Rudd, Emily VanCamp, Tom Holland, Frank Grillo, William Hurt, Daniel Brühl, John Slattery, Kerry Condon, Martin Freeman, Marisa Tomei, John Kani, Hope Davis, Gene Farber, Florence Kasumba, Alfre Woodard, Jim Rash, Stan Lee, Joe Russo, Damion Poitier, Michael A. Cook, Laughton Parchment, Jackson Spidell, Yi Long, Heidi Moneymaker, Aaron Toney, Cale Schultz, Ann Russo, Cornell John, Sven Hönig, Joshua Peck, Brent McGee, Be Satrazemis, Blair Jasin, Oli Bigalke, Rafael Banasik, David de Vries, John Curran, Katie Amess, Austin Sanders, Brett Gentile, Matthew Anderson, Andrew Botchwey, Chase Bradfield, Ernest Charles, Hendricks Coates, Ethan Condon, Shen Dynes, Nathaniel Ellis, Jariah Ferguson, Evan Ffrench, Justin Freeman, Ralphael Grand'Pierre, Julian Grimes, Aaron Hayes, Austin Hooper, Amiri Jones, Myles Joseph, Stephen Lewis, Jacob Ludwick, D'Mahrei McRae, Ashwin Mudaliar, Eli Ollinger, Parker Pape, Daniel Parada, Jonah Ruffin, Darryl Sampson, Cameron Sardone, Stanley Sellers, Miles Selles, Jacob Sung, Caden Wilkinson, Kim Scar, Jessica Walther-Gabory, Beniamino Brogi, Silvina Buchbauer, Henry Amadi, Ugochukwu Ani, Michael Anthony Rogers, Umar Khan, David Brown, Guy Fernandez, Sophia Russo, Amelia Morck, Julianna Guill, Surely Alvelo, Brian Schaeffer, Kevin LaRosa Jr., Al Cerullo, Frédéric North, Ray Sahetapy",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
